id,device,timestamp,accuracy,azimuth,pitch,roll,timestamp
22468184-0cc6-427a-a096-bf4aa1753c64-224,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.132346,3,70.953125,81.40625,0.171875,1380766232.132346
22468184-0cc6-427a-a096-bf4aa1753c64-225,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.162151,3,71.078125,83.90625,1.9375,1380766232.162151
22468184-0cc6-427a-a096-bf4aa1753c64-226,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.192157,3,71.328125,83.34375,3.84375,1380766232.192157
22468184-0cc6-427a-a096-bf4aa1753c64-227,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.222173,3,75.234375,79.609375,6.765625,1380766232.222173
22468184-0cc6-427a-a096-bf4aa1753c64-228,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.252157,3,75.171875,85.625,4.375,1380766232.252157
22468184-0cc6-427a-a096-bf4aa1753c64-229,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.282128,3,75.515625,79.59375,8.375,1380766232.282128
22468184-0cc6-427a-a096-bf4aa1753c64-230,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.312157,3,75.953125,78.5,11.375,1380766232.312157
22468184-0cc6-427a-a096-bf4aa1753c64-231,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.342171,3,75.515625,95.125,1.203125,1380766232.342171
22468184-0cc6-427a-a096-bf4aa1753c64-232,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.372222,3,75.265625,88.453125,1.34375,1380766232.372222
22468184-0cc6-427a-a096-bf4aa1753c64-233,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.402191,3,75.15625,94.640625,4.140625,1380766232.402191
22468184-0cc6-427a-a096-bf4aa1753c64-234,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.432197,3,75.34375,99.859375,8.65625,1380766232.432197
22468184-0cc6-427a-a096-bf4aa1753c64-235,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.462178,3,75.59375,99.703125,9.359375,1380766232.462178
22468184-0cc6-427a-a096-bf4aa1753c64-236,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.495123,3,75.890625,99.921875,9.875,1380766232.495123
22468184-0cc6-427a-a096-bf4aa1753c64-237,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.525538,3,75.984375,83.3125,6.59375,1380766232.525538
22468184-0cc6-427a-a096-bf4aa1753c64-238,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.555358,3,76.09375,97.984375,7.78125,1380766232.555358
22468184-0cc6-427a-a096-bf4aa1753c64-239,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.592167,3,76.125,98.34375,7.375,1380766232.592167
22468184-0cc6-427a-a096-bf4aa1753c64-240,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.612162,3,76.1875,97.21875,7.125,1380766232.612162
22468184-0cc6-427a-a096-bf4aa1753c64-241,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.642145,3,76.125,84.90625,5.09375,1380766232.642145
22468184-0cc6-427a-a096-bf4aa1753c64-242,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.672185,3,76.015625,94.359375,4.34375,1380766232.672185
22468184-0cc6-427a-a096-bf4aa1753c64-243,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.702173,3,76.03125,84.53125,5.4375,1380766232.702173
22468184-0cc6-427a-a096-bf4aa1753c64-244,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.732316,3,76.1875,82.671875,6.984375,1380766232.732316
22468184-0cc6-427a-a096-bf4aa1753c64-245,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.762152,3,76.53125,79.90625,9.875,1380766232.762152
22468184-0cc6-427a-a096-bf4aa1753c64-246,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.79363,3,76.65625,83.15625,6.84375,1380766232.79363
22468184-0cc6-427a-a096-bf4aa1753c64-247,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.822161,3,76.65625,96.234375,5.890625,1380766232.822161
22468184-0cc6-427a-a096-bf4aa1753c64-248,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.852164,3,76.453125,94.390625,3.109375,1380766232.852164
22468184-0cc6-427a-a096-bf4aa1753c64-249,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.882138,3,76.5,97.921875,6.5625,1380766232.882138
22468184-0cc6-427a-a096-bf4aa1753c64-250,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.912161,3,76.921875,101.421875,11.203125,1380766232.912161
22468184-0cc6-427a-a096-bf4aa1753c64-251,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.942144,3,81.109375,102.828125,12.78125,1380766232.942144
22468184-0cc6-427a-a096-bf4aa1753c64-252,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766232.972696,3,81.34375,102.484375,12.34375,1380766232.972696
22468184-0cc6-427a-a096-bf4aa1753c64-254,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766233.002644,3,81.28125,98.921875,8.34375,1380766233.002644
22468184-0cc6-427a-a096-bf4aa1753c64-255,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766233.032157,3,81.21875,98.40625,8.109375,1380766233.032157
